,file_name,labels
2697,../dataset/dog_cats\cat.12424.jpg,0
2698,../dataset/dog_cats\cat.12425.jpg,0
2699,../dataset/dog_cats\cat.12426.jpg,0
2700,../dataset/dog_cats\cat.12427.jpg,0
2701,../dataset/dog_cats\cat.12428.jpg,0
2702,../dataset/dog_cats\cat.12429.jpg,0
2703,../dataset/dog_cats\cat.1243.jpg,0
2704,../dataset/dog_cats\cat.12430.jpg,0
2705,../dataset/dog_cats\cat.12431.jpg,0
2706,../dataset/dog_cats\cat.12432.jpg,0
2707,../dataset/dog_cats\cat.12433.jpg,0
2708,../dataset/dog_cats\cat.12434.jpg,0
2709,../dataset/dog_cats\cat.12435.jpg,0
2710,../dataset/dog_cats\cat.12436.jpg,0
2711,../dataset/dog_cats\cat.12437.jpg,0
2712,../dataset/dog_cats\cat.12438.jpg,0
2713,../dataset/dog_cats\cat.12439.jpg,0
2714,../dataset/dog_cats\cat.1244.jpg,0
2715,../dataset/dog_cats\cat.12440.jpg,0
2716,../dataset/dog_cats\cat.12441.jpg,0
2717,../dataset/dog_cats\cat.12442.jpg,0
2718,../dataset/dog_cats\cat.12443.jpg,0
2719,../dataset/dog_cats\cat.12444.jpg,0
2720,../dataset/dog_cats\cat.12445.jpg,0
2721,../dataset/dog_cats\cat.12446.jpg,0
2722,../dataset/dog_cats\cat.12447.jpg,0
2723,../dataset/dog_cats\cat.12448.jpg,0
2724,../dataset/dog_cats\cat.12449.jpg,0
2725,../dataset/dog_cats\cat.1245.jpg,0
2726,../dataset/dog_cats\cat.12450.jpg,0
2727,../dataset/dog_cats\cat.12451.jpg,0
2728,../dataset/dog_cats\cat.12452.jpg,0
2729,../dataset/dog_cats\cat.12453.jpg,0
2730,../dataset/dog_cats\cat.12454.jpg,0
2731,../dataset/dog_cats\cat.12455.jpg,0
2732,../dataset/dog_cats\cat.12456.jpg,0
2733,../dataset/dog_cats\cat.12457.jpg,0
2734,../dataset/dog_cats\cat.12458.jpg,0
2735,../dataset/dog_cats\cat.12459.jpg,0
2736,../dataset/dog_cats\cat.1246.jpg,0
2737,../dataset/dog_cats\cat.12460.jpg,0
2738,../dataset/dog_cats\cat.12461.jpg,0
2739,../dataset/dog_cats\cat.12462.jpg,0
2740,../dataset/dog_cats\cat.12463.jpg,0
2741,../dataset/dog_cats\cat.12464.jpg,0
2742,../dataset/dog_cats\cat.12465.jpg,0
2743,../dataset/dog_cats\cat.12466.jpg,0
2744,../dataset/dog_cats\cat.12467.jpg,0
2745,../dataset/dog_cats\cat.12468.jpg,0
2746,../dataset/dog_cats\cat.12469.jpg,0
2747,../dataset/dog_cats\cat.1247.jpg,0
2748,../dataset/dog_cats\cat.12470.jpg,0
2749,../dataset/dog_cats\cat.12471.jpg,0
2750,../dataset/dog_cats\cat.12472.jpg,0
2751,../dataset/dog_cats\cat.12473.jpg,0
2752,../dataset/dog_cats\cat.12474.jpg,0
2753,../dataset/dog_cats\cat.12475.jpg,0
2754,../dataset/dog_cats\cat.12476.jpg,0
2755,../dataset/dog_cats\cat.12477.jpg,0
2756,../dataset/dog_cats\cat.12478.jpg,0
2757,../dataset/dog_cats\cat.12479.jpg,0
2758,../dataset/dog_cats\cat.1248.jpg,0
2759,../dataset/dog_cats\cat.12480.jpg,0
2760,../dataset/dog_cats\cat.12481.jpg,0
2761,../dataset/dog_cats\cat.12482.jpg,0
2762,../dataset/dog_cats\cat.12483.jpg,0
2763,../dataset/dog_cats\cat.12484.jpg,0
2764,../dataset/dog_cats\cat.12485.jpg,0
2765,../dataset/dog_cats\cat.12486.jpg,0
2766,../dataset/dog_cats\cat.12487.jpg,0
2767,../dataset/dog_cats\cat.12488.jpg,0
2768,../dataset/dog_cats\cat.12489.jpg,0
2769,../dataset/dog_cats\cat.1249.jpg,0
2770,../dataset/dog_cats\cat.12490.jpg,0
2771,../dataset/dog_cats\cat.12491.jpg,0
2772,../dataset/dog_cats\cat.12492.jpg,0
2773,../dataset/dog_cats\cat.12493.jpg,0
2774,../dataset/dog_cats\cat.12494.jpg,0
2775,../dataset/dog_cats\cat.12495.jpg,0
2776,../dataset/dog_cats\cat.12496.jpg,0
2777,../dataset/dog_cats\cat.12497.jpg,0
2778,../dataset/dog_cats\cat.12498.jpg,0
2779,../dataset/dog_cats\cat.12499.jpg,0
2780,../dataset/dog_cats\cat.125.jpg,0
2781,../dataset/dog_cats\cat.1250.jpg,0
2782,../dataset/dog_cats\cat.1251.jpg,0
2783,../dataset/dog_cats\cat.1252.jpg,0
2784,../dataset/dog_cats\cat.1253.jpg,0
2785,../dataset/dog_cats\cat.1254.jpg,0
2786,../dataset/dog_cats\cat.1255.jpg,0
2787,../dataset/dog_cats\cat.1256.jpg,0
2788,../dataset/dog_cats\cat.1257.jpg,0
2789,../dataset/dog_cats\cat.1258.jpg,0
2790,../dataset/dog_cats\cat.1259.jpg,0
2791,../dataset/dog_cats\cat.126.jpg,0
2792,../dataset/dog_cats\cat.1260.jpg,0
2793,../dataset/dog_cats\cat.1261.jpg,0
2794,../dataset/dog_cats\cat.1262.jpg,0
2795,../dataset/dog_cats\cat.1263.jpg,0
2796,../dataset/dog_cats\cat.1264.jpg,0
2797,../dataset/dog_cats\cat.1265.jpg,0
2798,../dataset/dog_cats\cat.1266.jpg,0
2799,../dataset/dog_cats\cat.1267.jpg,0
2800,../dataset/dog_cats\cat.1268.jpg,0
2801,../dataset/dog_cats\cat.1269.jpg,0
2802,../dataset/dog_cats\cat.127.jpg,0
2803,../dataset/dog_cats\cat.1270.jpg,0
2804,../dataset/dog_cats\cat.1271.jpg,0
2805,../dataset/dog_cats\cat.1272.jpg,0
2806,../dataset/dog_cats\cat.1273.jpg,0
2807,../dataset/dog_cats\cat.1274.jpg,0
2808,../dataset/dog_cats\cat.1275.jpg,0
2809,../dataset/dog_cats\cat.1276.jpg,0
2810,../dataset/dog_cats\cat.1277.jpg,0
2811,../dataset/dog_cats\cat.1278.jpg,0
2812,../dataset/dog_cats\cat.1279.jpg,0
2813,../dataset/dog_cats\cat.128.jpg,0
2814,../dataset/dog_cats\cat.1280.jpg,0
2815,../dataset/dog_cats\cat.1281.jpg,0
2816,../dataset/dog_cats\cat.1282.jpg,0
2817,../dataset/dog_cats\cat.1283.jpg,0
2818,../dataset/dog_cats\cat.1284.jpg,0
2819,../dataset/dog_cats\cat.1285.jpg,0
2820,../dataset/dog_cats\cat.1286.jpg,0
2821,../dataset/dog_cats\cat.1287.jpg,0
2822,../dataset/dog_cats\cat.1288.jpg,0
2823,../dataset/dog_cats\cat.1289.jpg,0
2824,../dataset/dog_cats\cat.129.jpg,0
2825,../dataset/dog_cats\cat.1290.jpg,0
2826,../dataset/dog_cats\cat.1291.jpg,0
2827,../dataset/dog_cats\cat.1292.jpg,0
2828,../dataset/dog_cats\cat.1293.jpg,0
2829,../dataset/dog_cats\cat.1294.jpg,0
2830,../dataset/dog_cats\cat.1295.jpg,0
2831,../dataset/dog_cats\cat.1296.jpg,0
2832,../dataset/dog_cats\cat.1297.jpg,0
2833,../dataset/dog_cats\cat.1298.jpg,0
2834,../dataset/dog_cats\cat.1299.jpg,0
2835,../dataset/dog_cats\cat.13.jpg,0
2836,../dataset/dog_cats\cat.130.jpg,0
2837,../dataset/dog_cats\cat.1300.jpg,0
2838,../dataset/dog_cats\cat.1301.jpg,0
2839,../dataset/dog_cats\cat.1302.jpg,0
2840,../dataset/dog_cats\cat.1303.jpg,0
2841,../dataset/dog_cats\cat.1304.jpg,0
2842,../dataset/dog_cats\cat.1305.jpg,0
2843,../dataset/dog_cats\cat.1306.jpg,0
2844,../dataset/dog_cats\cat.1307.jpg,0
2845,../dataset/dog_cats\cat.1308.jpg,0
2846,../dataset/dog_cats\cat.1309.jpg,0
2847,../dataset/dog_cats\cat.131.jpg,0
2848,../dataset/dog_cats\cat.1310.jpg,0
2849,../dataset/dog_cats\cat.1311.jpg,0
2850,../dataset/dog_cats\cat.1312.jpg,0
2851,../dataset/dog_cats\cat.1313.jpg,0
2852,../dataset/dog_cats\cat.1314.jpg,0
2853,../dataset/dog_cats\cat.1315.jpg,0
2854,../dataset/dog_cats\cat.1316.jpg,0
2855,../dataset/dog_cats\cat.1317.jpg,0
2856,../dataset/dog_cats\cat.1318.jpg,0
2857,../dataset/dog_cats\cat.1319.jpg,0
2858,../dataset/dog_cats\cat.132.jpg,0
2859,../dataset/dog_cats\cat.1320.jpg,0
2860,../dataset/dog_cats\cat.1321.jpg,0
2861,../dataset/dog_cats\cat.1322.jpg,0
2862,../dataset/dog_cats\cat.1323.jpg,0
2863,../dataset/dog_cats\cat.1324.jpg,0
2864,../dataset/dog_cats\cat.1325.jpg,0
2865,../dataset/dog_cats\cat.1326.jpg,0
2866,../dataset/dog_cats\cat.1327.jpg,0
2867,../dataset/dog_cats\cat.1328.jpg,0
2868,../dataset/dog_cats\cat.1329.jpg,0
2869,../dataset/dog_cats\cat.133.jpg,0
2870,../dataset/dog_cats\cat.1330.jpg,0
2871,../dataset/dog_cats\cat.1331.jpg,0
2872,../dataset/dog_cats\cat.1332.jpg,0
2873,../dataset/dog_cats\cat.1333.jpg,0
2874,../dataset/dog_cats\cat.1334.jpg,0
2875,../dataset/dog_cats\cat.1335.jpg,0
2876,../dataset/dog_cats\cat.1336.jpg,0
2877,../dataset/dog_cats\cat.1337.jpg,0
2878,../dataset/dog_cats\cat.1338.jpg,0
2879,../dataset/dog_cats\cat.1339.jpg,0
2880,../dataset/dog_cats\cat.134.jpg,0
2881,../dataset/dog_cats\cat.1340.jpg,0
2882,../dataset/dog_cats\cat.1341.jpg,0
2883,../dataset/dog_cats\cat.1342.jpg,0
2884,../dataset/dog_cats\cat.1343.jpg,0
2885,../dataset/dog_cats\cat.1344.jpg,0
2886,../dataset/dog_cats\cat.1345.jpg,0
2887,../dataset/dog_cats\cat.1346.jpg,0
2888,../dataset/dog_cats\cat.1347.jpg,0
2889,../dataset/dog_cats\cat.1348.jpg,0
2890,../dataset/dog_cats\cat.1349.jpg,0
2891,../dataset/dog_cats\cat.135.jpg,0
2892,../dataset/dog_cats\cat.1350.jpg,0
2893,../dataset/dog_cats\cat.1351.jpg,0
2894,../dataset/dog_cats\cat.1352.jpg,0
2895,../dataset/dog_cats\cat.1353.jpg,0
2896,../dataset/dog_cats\cat.1354.jpg,0
2897,../dataset/dog_cats\cat.1355.jpg,0
2898,../dataset/dog_cats\cat.1356.jpg,0
2899,../dataset/dog_cats\cat.1357.jpg,0
2900,../dataset/dog_cats\cat.1358.jpg,0
2901,../dataset/dog_cats\cat.1359.jpg,0
2902,../dataset/dog_cats\cat.136.jpg,0
2903,../dataset/dog_cats\cat.1360.jpg,0
2904,../dataset/dog_cats\cat.1361.jpg,0
2905,../dataset/dog_cats\cat.1362.jpg,0
2906,../dataset/dog_cats\cat.1363.jpg,0
2907,../dataset/dog_cats\cat.1364.jpg,0
2908,../dataset/dog_cats\cat.1365.jpg,0
2909,../dataset/dog_cats\cat.1366.jpg,0
2910,../dataset/dog_cats\cat.1367.jpg,0
2911,../dataset/dog_cats\cat.1368.jpg,0
2912,../dataset/dog_cats\cat.1369.jpg,0
2913,../dataset/dog_cats\cat.137.jpg,0
2914,../dataset/dog_cats\cat.1370.jpg,0
2915,../dataset/dog_cats\cat.1371.jpg,0
2916,../dataset/dog_cats\cat.1372.jpg,0
2917,../dataset/dog_cats\cat.1373.jpg,0
2918,../dataset/dog_cats\cat.1374.jpg,0
2919,../dataset/dog_cats\cat.1375.jpg,0
2920,../dataset/dog_cats\cat.1376.jpg,0
2921,../dataset/dog_cats\cat.1377.jpg,0
2922,../dataset/dog_cats\cat.1378.jpg,0
2923,../dataset/dog_cats\cat.1379.jpg,0
2924,../dataset/dog_cats\cat.138.jpg,0
2925,../dataset/dog_cats\cat.1380.jpg,0
2926,../dataset/dog_cats\cat.1381.jpg,0
2927,../dataset/dog_cats\cat.1382.jpg,0
2928,../dataset/dog_cats\cat.1383.jpg,0
2929,../dataset/dog_cats\cat.1384.jpg,0
2930,../dataset/dog_cats\cat.1385.jpg,0
2931,../dataset/dog_cats\cat.1386.jpg,0
2932,../dataset/dog_cats\cat.1387.jpg,0
2933,../dataset/dog_cats\cat.1388.jpg,0
2934,../dataset/dog_cats\cat.1389.jpg,0
2935,../dataset/dog_cats\cat.139.jpg,0
2936,../dataset/dog_cats\cat.1390.jpg,0
2937,../dataset/dog_cats\cat.1391.jpg,0
2938,../dataset/dog_cats\cat.1392.jpg,0
2939,../dataset/dog_cats\cat.1393.jpg,0
2940,../dataset/dog_cats\cat.1394.jpg,0
2941,../dataset/dog_cats\cat.1395.jpg,0
2942,../dataset/dog_cats\cat.1396.jpg,0
2943,../dataset/dog_cats\cat.1397.jpg,0
2944,../dataset/dog_cats\cat.1398.jpg,0
2945,../dataset/dog_cats\cat.1399.jpg,0
2946,../dataset/dog_cats\cat.14.jpg,0
2947,../dataset/dog_cats\cat.140.jpg,0
2948,../dataset/dog_cats\cat.1400.jpg,0
2949,../dataset/dog_cats\cat.1401.jpg,0
2950,../dataset/dog_cats\cat.1402.jpg,0
2951,../dataset/dog_cats\cat.1403.jpg,0
2952,../dataset/dog_cats\cat.1404.jpg,0
2953,../dataset/dog_cats\cat.1405.jpg,0
2954,../dataset/dog_cats\cat.1406.jpg,0
2955,../dataset/dog_cats\cat.1407.jpg,0
2956,../dataset/dog_cats\cat.1408.jpg,0
2957,../dataset/dog_cats\cat.1409.jpg,0
2958,../dataset/dog_cats\cat.141.jpg,0
2959,../dataset/dog_cats\cat.1410.jpg,0
2960,../dataset/dog_cats\cat.1411.jpg,0
2961,../dataset/dog_cats\cat.1412.jpg,0
2962,../dataset/dog_cats\cat.1413.jpg,0
2963,../dataset/dog_cats\cat.1414.jpg,0
2964,../dataset/dog_cats\cat.1415.jpg,0
2965,../dataset/dog_cats\cat.1416.jpg,0
2966,../dataset/dog_cats\cat.1417.jpg,0
2967,../dataset/dog_cats\cat.1418.jpg,0
2968,../dataset/dog_cats\cat.1419.jpg,0
2969,../dataset/dog_cats\cat.142.jpg,0
2970,../dataset/dog_cats\cat.1420.jpg,0
2971,../dataset/dog_cats\cat.1421.jpg,0
2972,../dataset/dog_cats\cat.1422.jpg,0
2973,../dataset/dog_cats\cat.1423.jpg,0
2974,../dataset/dog_cats\cat.1424.jpg,0
2975,../dataset/dog_cats\cat.1425.jpg,0
2976,../dataset/dog_cats\cat.1426.jpg,0
2977,../dataset/dog_cats\cat.1427.jpg,0
2978,../dataset/dog_cats\cat.1428.jpg,0
2979,../dataset/dog_cats\cat.1429.jpg,0
2980,../dataset/dog_cats\cat.143.jpg,0
2981,../dataset/dog_cats\cat.1430.jpg,0
2982,../dataset/dog_cats\cat.1431.jpg,0
2983,../dataset/dog_cats\cat.1432.jpg,0
2984,../dataset/dog_cats\cat.1433.jpg,0
2985,../dataset/dog_cats\cat.1434.jpg,0
2986,../dataset/dog_cats\cat.1435.jpg,0
2987,../dataset/dog_cats\cat.1436.jpg,0
2988,../dataset/dog_cats\cat.1437.jpg,0
2989,../dataset/dog_cats\cat.1438.jpg,0
2990,../dataset/dog_cats\cat.1439.jpg,0
2991,../dataset/dog_cats\cat.144.jpg,0
2992,../dataset/dog_cats\cat.1440.jpg,0
2993,../dataset/dog_cats\cat.1441.jpg,0
2994,../dataset/dog_cats\cat.1442.jpg,0
2995,../dataset/dog_cats\cat.1443.jpg,0
2996,../dataset/dog_cats\cat.1444.jpg,0
2997,../dataset/dog_cats\cat.1445.jpg,0
2998,../dataset/dog_cats\cat.1446.jpg,0
2999,../dataset/dog_cats\cat.1447.jpg,0
3000,../dataset/dog_cats\cat.1448.jpg,0
3001,../dataset/dog_cats\cat.1449.jpg,0
3002,../dataset/dog_cats\cat.145.jpg,0
3003,../dataset/dog_cats\cat.1450.jpg,0
3004,../dataset/dog_cats\cat.1451.jpg,0
3005,../dataset/dog_cats\cat.1452.jpg,0
3006,../dataset/dog_cats\cat.1453.jpg,0
3007,../dataset/dog_cats\cat.1454.jpg,0
3008,../dataset/dog_cats\cat.1455.jpg,0
3009,../dataset/dog_cats\cat.1456.jpg,0
3010,../dataset/dog_cats\cat.1457.jpg,0
3011,../dataset/dog_cats\cat.1458.jpg,0
3012,../dataset/dog_cats\cat.1459.jpg,0
3013,../dataset/dog_cats\cat.146.jpg,0
3014,../dataset/dog_cats\cat.1460.jpg,0
3015,../dataset/dog_cats\cat.1461.jpg,0
3016,../dataset/dog_cats\cat.1462.jpg,0
3017,../dataset/dog_cats\cat.1463.jpg,0
3018,../dataset/dog_cats\cat.1464.jpg,0
3019,../dataset/dog_cats\cat.1465.jpg,0
3020,../dataset/dog_cats\cat.1466.jpg,0
3021,../dataset/dog_cats\cat.1467.jpg,0
3022,../dataset/dog_cats\cat.1468.jpg,0
3023,../dataset/dog_cats\cat.1469.jpg,0
3024,../dataset/dog_cats\cat.147.jpg,0
3025,../dataset/dog_cats\cat.1470.jpg,0
3026,../dataset/dog_cats\cat.1471.jpg,0
3027,../dataset/dog_cats\cat.1472.jpg,0
3028,../dataset/dog_cats\cat.1473.jpg,0
3029,../dataset/dog_cats\cat.1474.jpg,0
3030,../dataset/dog_cats\cat.1475.jpg,0
3031,../dataset/dog_cats\cat.1476.jpg,0
3032,../dataset/dog_cats\cat.1477.jpg,0
3033,../dataset/dog_cats\cat.1478.jpg,0
3034,../dataset/dog_cats\cat.1479.jpg,0
3035,../dataset/dog_cats\cat.148.jpg,0
3036,../dataset/dog_cats\cat.1480.jpg,0
3037,../dataset/dog_cats\cat.1481.jpg,0
3038,../dataset/dog_cats\cat.1482.jpg,0
3039,../dataset/dog_cats\cat.1483.jpg,0
3040,../dataset/dog_cats\cat.1484.jpg,0
3041,../dataset/dog_cats\cat.1485.jpg,0
3042,../dataset/dog_cats\cat.1486.jpg,0
3043,../dataset/dog_cats\cat.1487.jpg,0
3044,../dataset/dog_cats\cat.1488.jpg,0
3045,../dataset/dog_cats\cat.1489.jpg,0
3046,../dataset/dog_cats\cat.149.jpg,0
3047,../dataset/dog_cats\cat.1490.jpg,0
3048,../dataset/dog_cats\cat.1491.jpg,0
3049,../dataset/dog_cats\cat.1492.jpg,0
3050,../dataset/dog_cats\cat.1493.jpg,0
3051,../dataset/dog_cats\cat.1494.jpg,0
3052,../dataset/dog_cats\cat.1495.jpg,0
3053,../dataset/dog_cats\cat.1496.jpg,0
3054,../dataset/dog_cats\cat.1497.jpg,0
3055,../dataset/dog_cats\cat.1498.jpg,0
3056,../dataset/dog_cats\cat.1499.jpg,0
3057,../dataset/dog_cats\cat.15.jpg,0
3058,../dataset/dog_cats\cat.150.jpg,0
3059,../dataset/dog_cats\cat.1500.jpg,0
3060,../dataset/dog_cats\cat.1501.jpg,0
3061,../dataset/dog_cats\cat.1502.jpg,0
3062,../dataset/dog_cats\cat.1503.jpg,0
3063,../dataset/dog_cats\cat.1504.jpg,0
3064,../dataset/dog_cats\cat.1505.jpg,0
3065,../dataset/dog_cats\cat.1506.jpg,0
3066,../dataset/dog_cats\cat.1507.jpg,0
3067,../dataset/dog_cats\cat.1508.jpg,0
3068,../dataset/dog_cats\cat.1509.jpg,0
3069,../dataset/dog_cats\cat.151.jpg,0
3070,../dataset/dog_cats\cat.1510.jpg,0
3071,../dataset/dog_cats\cat.1511.jpg,0
3072,../dataset/dog_cats\cat.1512.jpg,0
3073,../dataset/dog_cats\cat.1513.jpg,0
3074,../dataset/dog_cats\cat.1514.jpg,0
3075,../dataset/dog_cats\cat.1515.jpg,0
3076,../dataset/dog_cats\cat.1516.jpg,0
3077,../dataset/dog_cats\cat.1517.jpg,0
3078,../dataset/dog_cats\cat.1518.jpg,0
3079,../dataset/dog_cats\cat.1519.jpg,0
3080,../dataset/dog_cats\cat.152.jpg,0
3081,../dataset/dog_cats\cat.1520.jpg,0
3082,../dataset/dog_cats\cat.1521.jpg,0
3083,../dataset/dog_cats\cat.1522.jpg,0
3084,../dataset/dog_cats\cat.1523.jpg,0
3085,../dataset/dog_cats\cat.1524.jpg,0
3086,../dataset/dog_cats\cat.1525.jpg,0
3087,../dataset/dog_cats\cat.1526.jpg,0
3088,../dataset/dog_cats\cat.1527.jpg,0
3089,../dataset/dog_cats\cat.1528.jpg,0
3090,../dataset/dog_cats\cat.1529.jpg,0
3091,../dataset/dog_cats\cat.153.jpg,0
3092,../dataset/dog_cats\cat.1530.jpg,0
3093,../dataset/dog_cats\cat.1531.jpg,0
3094,../dataset/dog_cats\cat.1532.jpg,0
3095,../dataset/dog_cats\cat.1533.jpg,0
3096,../dataset/dog_cats\cat.1534.jpg,0
3097,../dataset/dog_cats\cat.1535.jpg,0
3098,../dataset/dog_cats\cat.1536.jpg,0
3099,../dataset/dog_cats\cat.1537.jpg,0
3100,../dataset/dog_cats\cat.1538.jpg,0
3101,../dataset/dog_cats\cat.1539.jpg,0
3102,../dataset/dog_cats\cat.154.jpg,0
3103,../dataset/dog_cats\cat.1540.jpg,0
3104,../dataset/dog_cats\cat.1541.jpg,0
3105,../dataset/dog_cats\cat.1542.jpg,0
3106,../dataset/dog_cats\cat.1543.jpg,0
3107,../dataset/dog_cats\cat.1544.jpg,0
3108,../dataset/dog_cats\cat.1545.jpg,0
3109,../dataset/dog_cats\cat.1546.jpg,0
3110,../dataset/dog_cats\cat.1547.jpg,0
3111,../dataset/dog_cats\cat.1548.jpg,0
3112,../dataset/dog_cats\cat.1549.jpg,0
3113,../dataset/dog_cats\cat.155.jpg,0
3114,../dataset/dog_cats\cat.1550.jpg,0
3115,../dataset/dog_cats\cat.1551.jpg,0
3116,../dataset/dog_cats\cat.1552.jpg,0
3117,../dataset/dog_cats\cat.1553.jpg,0
3118,../dataset/dog_cats\cat.1554.jpg,0
3119,../dataset/dog_cats\cat.1555.jpg,0
3120,../dataset/dog_cats\cat.1556.jpg,0
3121,../dataset/dog_cats\cat.1557.jpg,0
3122,../dataset/dog_cats\cat.1558.jpg,0
3123,../dataset/dog_cats\cat.1559.jpg,0
3124,../dataset/dog_cats\cat.156.jpg,0
3125,../dataset/dog_cats\cat.1560.jpg,0
3126,../dataset/dog_cats\cat.1561.jpg,0
3127,../dataset/dog_cats\cat.1562.jpg,0
3128,../dataset/dog_cats\cat.1563.jpg,0
3129,../dataset/dog_cats\cat.1564.jpg,0
3130,../dataset/dog_cats\cat.1565.jpg,0
3131,../dataset/dog_cats\cat.1566.jpg,0
3132,../dataset/dog_cats\cat.1567.jpg,0
3133,../dataset/dog_cats\cat.1568.jpg,0
3134,../dataset/dog_cats\cat.1569.jpg,0
3135,../dataset/dog_cats\cat.157.jpg,0
3136,../dataset/dog_cats\cat.1570.jpg,0
3137,../dataset/dog_cats\cat.1571.jpg,0
3138,../dataset/dog_cats\cat.1572.jpg,0
3139,../dataset/dog_cats\cat.1573.jpg,0
3140,../dataset/dog_cats\cat.1574.jpg,0
3141,../dataset/dog_cats\cat.1575.jpg,0
3142,../dataset/dog_cats\cat.1576.jpg,0
3143,../dataset/dog_cats\cat.1577.jpg,0
3144,../dataset/dog_cats\cat.1578.jpg,0
3145,../dataset/dog_cats\cat.1579.jpg,0
3146,../dataset/dog_cats\cat.158.jpg,0
3147,../dataset/dog_cats\cat.1580.jpg,0
3148,../dataset/dog_cats\cat.1581.jpg,0
3149,../dataset/dog_cats\cat.1582.jpg,0
3150,../dataset/dog_cats\cat.1583.jpg,0
3151,../dataset/dog_cats\cat.1584.jpg,0
3152,../dataset/dog_cats\cat.1585.jpg,0
3153,../dataset/dog_cats\cat.1586.jpg,0
3154,../dataset/dog_cats\cat.1587.jpg,0
3155,../dataset/dog_cats\cat.1588.jpg,0
3156,../dataset/dog_cats\cat.1589.jpg,0
3157,../dataset/dog_cats\cat.159.jpg,0
3158,../dataset/dog_cats\cat.1590.jpg,0
3159,../dataset/dog_cats\cat.1591.jpg,0
3160,../dataset/dog_cats\cat.1592.jpg,0
3161,../dataset/dog_cats\cat.1593.jpg,0
3162,../dataset/dog_cats\cat.1594.jpg,0
3163,../dataset/dog_cats\cat.1595.jpg,0
3164,../dataset/dog_cats\cat.1596.jpg,0
3165,../dataset/dog_cats\cat.1597.jpg,0
3166,../dataset/dog_cats\cat.1598.jpg,0
3167,../dataset/dog_cats\cat.1599.jpg,0
3168,../dataset/dog_cats\cat.16.jpg,0
3169,../dataset/dog_cats\cat.160.jpg,0
3170,../dataset/dog_cats\cat.1600.jpg,0
3171,../dataset/dog_cats\cat.1601.jpg,0
3172,../dataset/dog_cats\cat.1602.jpg,0
3173,../dataset/dog_cats\cat.1603.jpg,0
3174,../dataset/dog_cats\cat.1604.jpg,0
3175,../dataset/dog_cats\cat.1605.jpg,0
3176,../dataset/dog_cats\cat.1606.jpg,0
3177,../dataset/dog_cats\cat.1607.jpg,0
3178,../dataset/dog_cats\cat.1608.jpg,0
3179,../dataset/dog_cats\cat.1609.jpg,0
3180,../dataset/dog_cats\cat.161.jpg,0
3181,../dataset/dog_cats\cat.1610.jpg,0
3182,../dataset/dog_cats\cat.1611.jpg,0
3183,../dataset/dog_cats\cat.1612.jpg,0
3184,../dataset/dog_cats\cat.1613.jpg,0
3185,../dataset/dog_cats\cat.1614.jpg,0
3186,../dataset/dog_cats\cat.1615.jpg,0
3187,../dataset/dog_cats\cat.1616.jpg,0
3188,../dataset/dog_cats\cat.1617.jpg,0
3189,../dataset/dog_cats\cat.1618.jpg,0
3190,../dataset/dog_cats\cat.1619.jpg,0
3191,../dataset/dog_cats\cat.162.jpg,0
3192,../dataset/dog_cats\cat.1620.jpg,0
3193,../dataset/dog_cats\cat.1621.jpg,0
3194,../dataset/dog_cats\cat.1622.jpg,0
3195,../dataset/dog_cats\cat.1623.jpg,0
3196,../dataset/dog_cats\cat.1624.jpg,0
3197,../dataset/dog_cats\cat.1625.jpg,0
3198,../dataset/dog_cats\cat.1626.jpg,0
3199,../dataset/dog_cats\cat.1627.jpg,0
3200,../dataset/dog_cats\cat.1628.jpg,0
3201,../dataset/dog_cats\cat.1629.jpg,0
3202,../dataset/dog_cats\cat.163.jpg,0
3203,../dataset/dog_cats\cat.1630.jpg,0
3204,../dataset/dog_cats\cat.1631.jpg,0
3205,../dataset/dog_cats\cat.1632.jpg,0
3206,../dataset/dog_cats\cat.1633.jpg,0
3207,../dataset/dog_cats\cat.1634.jpg,0
3208,../dataset/dog_cats\cat.1635.jpg,0
3209,../dataset/dog_cats\cat.1636.jpg,0
3210,../dataset/dog_cats\cat.1637.jpg,0
3211,../dataset/dog_cats\cat.1638.jpg,0
3212,../dataset/dog_cats\cat.1639.jpg,0
3213,../dataset/dog_cats\cat.164.jpg,0
3214,../dataset/dog_cats\cat.1640.jpg,0
3215,../dataset/dog_cats\cat.1641.jpg,0
3216,../dataset/dog_cats\cat.1642.jpg,0
3217,../dataset/dog_cats\cat.1643.jpg,0
3218,../dataset/dog_cats\cat.1644.jpg,0
3219,../dataset/dog_cats\cat.1645.jpg,0
3220,../dataset/dog_cats\cat.1646.jpg,0
3221,../dataset/dog_cats\cat.1647.jpg,0
3222,../dataset/dog_cats\cat.1648.jpg,0
3223,../dataset/dog_cats\cat.1649.jpg,0
3224,../dataset/dog_cats\cat.165.jpg,0
3225,../dataset/dog_cats\cat.1650.jpg,0
3226,../dataset/dog_cats\cat.1651.jpg,0
3227,../dataset/dog_cats\cat.1652.jpg,0
3228,../dataset/dog_cats\cat.1653.jpg,0
3229,../dataset/dog_cats\cat.1654.jpg,0
3230,../dataset/dog_cats\cat.1655.jpg,0
3231,../dataset/dog_cats\cat.1656.jpg,0
3232,../dataset/dog_cats\cat.1657.jpg,0
3233,../dataset/dog_cats\cat.1658.jpg,0
3234,../dataset/dog_cats\cat.1659.jpg,0
3235,../dataset/dog_cats\cat.166.jpg,0
